SOURCE FILE:
	 /home/hammada/projects/verilog_repair/benchmarks/sdram_controller/sdram_controller_buggy_var.v
TEST BENCH:
	 /home/hammada/projects/verilog_repair/benchmarks/sdram_controller/sdram_controller_tb_t1.v
ORACLE:
	 oracle_sdramcontroller.txt
PARAMETERS:
	gens=5
	popsize=1000
	mutation_rate=0
	crossover_rate=0
	replacement_rate=0
	insertion_rate=0
	deletion_rate=0
	restarts=1
	fault_loc=True
	control_flow=True
	limit_transitive_dependency_set=True
	dependency_set_max=4

IN GENERATION 0 OF ATTEMPT 0
	[] --mutation--> ['replace(513,930)']		0.99682105170206192 
	[] --mutation--> ['delete(507)']		0 
	[] --mutation--> ['replace(961,650)']		0.40400466709322896 
	[] --mutation--> ['insert(422,965)']		0.99942602322398344 
	[] --mutation--> ['insert(603,685)']		0.99140344303127825 
	[] --mutation--> ['replace(666,340)']		0.99942602322398344 
	[] --mutation--> ['replace(515,710)']		0.99849882997041817 
	[] --mutation--> ['replace(819,451)']		0.99942602322398344 
	[] --mutation--> ['delete(526)']		0 
	[] --mutation--> ['insert(540,900)']		0 
	[] --mutation--> ['delete(334)']		0.73700823138654503 
	[] --mutation--> ['insert(412,574)']		0.99898450262704752 
	[] --mutation--> ['insert(417,407)']		0.99942602322398344 
	[] --mutation--> ['delete(459)']		0 
	[] --mutation--> ['insert(793,931)']		0.40033450472628868 
	[] --mutation--> ['replace(449,152)']		0.64501037207044176 
	[] --mutation--> ['replace(640,957)']		0.99823391761225666 
	[] --mutation--> ['replace(583,377)']		0.99017123212200009 
	[] --mutation--> ['delete(819)']		0.99942602322398344 
	[] --mutation--> ['replace(644,646)']		0.99823391761225666 
	[] --mutation--> ['replace(640,983)']		0.99823391761225666 
	[] --mutation--> ['delete(819)']		0.99942602322398344 
	[] --mutation--> ['delete(451)']		0.99898450262704752 
	[] --mutation--> ['insert(640,931)']		0.99907280674643473 
	[] --mutation--> ['replace(643,100)']		0.99836637379133741 
	[] --mutation--> ['replace(667,610)']		0.99942602322398344 
	[] --mutation--> ['insert(574,478)']		0.99836637379133741 
	[] --mutation--> ['replace(656,111)']		0 
	[] --mutation--> ['delete(669)']		0.99942602322398344 
	[] --mutation--> ['replace(454,350)']		0.88833944103492424 
	[] --mutation--> ['insert(845,874)']		0.99942602322398344 
	[] --mutation--> ['insert(407,690)']		0.70703081912241617 
	[] --mutation--> ['replace(544,600)']		0.99920526292551548 
	[] --mutation--> ['replace(513,865)']		0.99682105170206192 
	[] --mutation--> ['replace(895,155)']		0.99492430595400982 
	[] --mutation--> ['insert(892,900)']		0.99739502847807848 
